"id","category","trigger","condition","if_action","else_action","severity","source_doc"
"GH-0108","actions_run","Trigger actions_run #6: a specific actions_run event happens that needs policy lookup","condition_actions_run_8: a runtime boolean that the agent can evaluate","if_action_actions_run_13: do the correct thing per GitHub docs","else_action_actions_run_8: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0109","actions_run","Trigger actions_run #6: a specific actions_run event happens that needs policy lookup","condition_actions_run_9: a runtime boolean that the agent can evaluate","if_action_actions_run_14: do the correct thing per GitHub docs","else_action_actions_run_1: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0110","actions_run","Trigger actions_run #6: a specific actions_run event happens that needs policy lookup","condition_actions_run_10: a runtime boolean that the agent can evaluate","if_action_actions_run_15: do the correct thing per GitHub docs","else_action_actions_run_2: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0111","actions_run","Trigger actions_run #6: a specific actions_run event happens that needs policy lookup","condition_actions_run_11: a runtime boolean that the agent can evaluate","if_action_actions_run_1: do the correct thing per GitHub docs","else_action_actions_run_3: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0112","actions_run","Trigger actions_run #6: a specific actions_run event happens that needs policy lookup","condition_actions_run_12: a runtime boolean that the agent can evaluate","if_action_actions_run_2: do the correct thing per GitHub docs","else_action_actions_run_4: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0113","actions_run","Trigger actions_run #6: a specific actions_run event happens that needs policy lookup","condition_actions_run_13: a runtime boolean that the agent can evaluate","if_action_actions_run_3: do the correct thing per GitHub docs","else_action_actions_run_5: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0114","actions_run","Trigger actions_run #6: a specific actions_run event happens that needs policy lookup","condition_actions_run_14: a runtime boolean that the agent can evaluate","if_action_actions_run_4: do the correct thing per GitHub docs","else_action_actions_run_6: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0115","actions_run","Trigger actions_run #6: a specific actions_run event happens that needs policy lookup","condition_actions_run_15: a runtime boolean that the agent can evaluate","if_action_actions_run_5: do the correct thing per GitHub docs","else_action_actions_run_7: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0116","actions_run","Trigger actions_run #6: a specific actions_run event happens that needs policy lookup","condition_actions_run_16: a runtime boolean that the agent can evaluate","if_action_actions_run_6: do the correct thing per GitHub docs","else_action_actions_run_8: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0117","actions_run","Trigger actions_run #6: a specific actions_run event happens that needs policy lookup","condition_actions_run_17: a runtime boolean that the agent can evaluate","if_action_actions_run_7: do the correct thing per GitHub docs","else_action_actions_run_1: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0118","actions_run","Trigger actions_run #6: a specific actions_run event happens that needs policy lookup","condition_actions_run_18: a runtime boolean that the agent can evaluate","if_action_actions_run_8: do the correct thing per GitHub docs","else_action_actions_run_2: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0119","actions_run","Trigger actions_run #6: a specific actions_run event happens that needs policy lookup","condition_actions_run_19: a runtime boolean that the agent can evaluate","if_action_actions_run_9: do the correct thing per GitHub docs","else_action_actions_run_3: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0120","actions_run","Trigger actions_run #6: a specific actions_run event happens that needs policy lookup","condition_actions_run_20: a runtime boolean that the agent can evaluate","if_action_actions_run_10: do the correct thing per GitHub docs","else_action_actions_run_4: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0121","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_1: a runtime boolean that the agent can evaluate","if_action_actions_run_7: do the correct thing per GitHub docs","else_action_actions_run_1: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0122","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_2: a runtime boolean that the agent can evaluate","if_action_actions_run_8: do the correct thing per GitHub docs","else_action_actions_run_2: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0123","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_3: a runtime boolean that the agent can evaluate","if_action_actions_run_9: do the correct thing per GitHub docs","else_action_actions_run_3: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0124","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_4: a runtime boolean that the agent can evaluate","if_action_actions_run_10: do the correct thing per GitHub docs","else_action_actions_run_4: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0125","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_5: a runtime boolean that the agent can evaluate","if_action_actions_run_11: do the correct thing per GitHub docs","else_action_actions_run_5: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0126","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_6: a runtime boolean that the agent can evaluate","if_action_actions_run_12: do the correct thing per GitHub docs","else_action_actions_run_6: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0127","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_7: a runtime boolean that the agent can evaluate","if_action_actions_run_13: do the correct thing per GitHub docs","else_action_actions_run_7: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0128","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_8: a runtime boolean that the agent can evaluate","if_action_actions_run_14: do the correct thing per GitHub docs","else_action_actions_run_8: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0129","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_9: a runtime boolean that the agent can evaluate","if_action_actions_run_15: do the correct thing per GitHub docs","else_action_actions_run_1: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0130","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_10: a runtime boolean that the agent can evaluate","if_action_actions_run_1: do the correct thing per GitHub docs","else_action_actions_run_2: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0131","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_11: a runtime boolean that the agent can evaluate","if_action_actions_run_2: do the correct thing per GitHub docs","else_action_actions_run_3: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0132","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_12: a runtime boolean that the agent can evaluate","if_action_actions_run_3: do the correct thing per GitHub docs","else_action_actions_run_4: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0133","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_13: a runtime boolean that the agent can evaluate","if_action_actions_run_4: do the correct thing per GitHub docs","else_action_actions_run_5: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0134","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_14: a runtime boolean that the agent can evaluate","if_action_actions_run_5: do the correct thing per GitHub docs","else_action_actions_run_6: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0135","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_15: a runtime boolean that the agent can evaluate","if_action_actions_run_6: do the correct thing per GitHub docs","else_action_actions_run_7: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0136","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_16: a runtime boolean that the agent can evaluate","if_action_actions_run_7: do the correct thing per GitHub docs","else_action_actions_run_8: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0137","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_17: a runtime boolean that the agent can evaluate","if_action_actions_run_8: do the correct thing per GitHub docs","else_action_actions_run_1: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0138","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_18: a runtime boolean that the agent can evaluate","if_action_actions_run_9: do the correct thing per GitHub docs","else_action_actions_run_2: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0139","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_19: a runtime boolean that the agent can evaluate","if_action_actions_run_10: do the correct thing per GitHub docs","else_action_actions_run_3: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0140","actions_run","Trigger actions_run #7: a specific actions_run event happens that needs policy lookup","condition_actions_run_20: a runtime boolean that the agent can evaluate","if_action_actions_run_11: do the correct thing per GitHub docs","else_action_actions_run_4: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0141","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_1: a runtime boolean that the agent can evaluate","if_action_actions_run_8: do the correct thing per GitHub docs","else_action_actions_run_1: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0142","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_2: a runtime boolean that the agent can evaluate","if_action_actions_run_9: do the correct thing per GitHub docs","else_action_actions_run_2: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0143","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_3: a runtime boolean that the agent can evaluate","if_action_actions_run_10: do the correct thing per GitHub docs","else_action_actions_run_3: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0144","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_4: a runtime boolean that the agent can evaluate","if_action_actions_run_11: do the correct thing per GitHub docs","else_action_actions_run_4: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0145","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_5: a runtime boolean that the agent can evaluate","if_action_actions_run_12: do the correct thing per GitHub docs","else_action_actions_run_5: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0146","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_6: a runtime boolean that the agent can evaluate","if_action_actions_run_13: do the correct thing per GitHub docs","else_action_actions_run_6: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0147","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_7: a runtime boolean that the agent can evaluate","if_action_actions_run_14: do the correct thing per GitHub docs","else_action_actions_run_7: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0148","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_8: a runtime boolean that the agent can evaluate","if_action_actions_run_15: do the correct thing per GitHub docs","else_action_actions_run_8: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0149","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_9: a runtime boolean that the agent can evaluate","if_action_actions_run_1: do the correct thing per GitHub docs","else_action_actions_run_1: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0150","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_10: a runtime boolean that the agent can evaluate","if_action_actions_run_2: do the correct thing per GitHub docs","else_action_actions_run_2: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0151","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_11: a runtime boolean that the agent can evaluate","if_action_actions_run_3: do the correct thing per GitHub docs","else_action_actions_run_3: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0152","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_12: a runtime boolean that the agent can evaluate","if_action_actions_run_4: do the correct thing per GitHub docs","else_action_actions_run_4: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0153","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_13: a runtime boolean that the agent can evaluate","if_action_actions_run_5: do the correct thing per GitHub docs","else_action_actions_run_5: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0154","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_14: a runtime boolean that the agent can evaluate","if_action_actions_run_6: do the correct thing per GitHub docs","else_action_actions_run_6: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0155","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_15: a runtime boolean that the agent can evaluate","if_action_actions_run_7: do the correct thing per GitHub docs","else_action_actions_run_7: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0156","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_16: a runtime boolean that the agent can evaluate","if_action_actions_run_8: do the correct thing per GitHub docs","else_action_actions_run_8: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0157","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_17: a runtime boolean that the agent can evaluate","if_action_actions_run_9: do the correct thing per GitHub docs","else_action_actions_run_1: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0158","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_18: a runtime boolean that the agent can evaluate","if_action_actions_run_10: do the correct thing per GitHub docs","else_action_actions_run_2: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0159","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_19: a runtime boolean that the agent can evaluate","if_action_actions_run_11: do the correct thing per GitHub docs","else_action_actions_run_3: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0160","actions_run","Trigger actions_run #8: a specific actions_run event happens that needs policy lookup","condition_actions_run_20: a runtime boolean that the agent can evaluate","if_action_actions_run_12: do the correct thing per GitHub docs","else_action_actions_run_4: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0161","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_1: a runtime boolean that the agent can evaluate","if_action_actions_run_9: do the correct thing per GitHub docs","else_action_actions_run_1: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0162","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_2: a runtime boolean that the agent can evaluate","if_action_actions_run_10: do the correct thing per GitHub docs","else_action_actions_run_2: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0163","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_3: a runtime boolean that the agent can evaluate","if_action_actions_run_11: do the correct thing per GitHub docs","else_action_actions_run_3: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0164","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_4: a runtime boolean that the agent can evaluate","if_action_actions_run_12: do the correct thing per GitHub docs","else_action_actions_run_4: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0165","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_5: a runtime boolean that the agent can evaluate","if_action_actions_run_13: do the correct thing per GitHub docs","else_action_actions_run_5: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0166","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_6: a runtime boolean that the agent can evaluate","if_action_actions_run_14: do the correct thing per GitHub docs","else_action_actions_run_6: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0167","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_7: a runtime boolean that the agent can evaluate","if_action_actions_run_15: do the correct thing per GitHub docs","else_action_actions_run_7: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0168","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_8: a runtime boolean that the agent can evaluate","if_action_actions_run_1: do the correct thing per GitHub docs","else_action_actions_run_8: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0169","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_9: a runtime boolean that the agent can evaluate","if_action_actions_run_2: do the correct thing per GitHub docs","else_action_actions_run_1: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0170","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_10: a runtime boolean that the agent can evaluate","if_action_actions_run_3: do the correct thing per GitHub docs","else_action_actions_run_2: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0171","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_11: a runtime boolean that the agent can evaluate","if_action_actions_run_4: do the correct thing per GitHub docs","else_action_actions_run_3: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0172","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_12: a runtime boolean that the agent can evaluate","if_action_actions_run_5: do the correct thing per GitHub docs","else_action_actions_run_4: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0173","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_13: a runtime boolean that the agent can evaluate","if_action_actions_run_6: do the correct thing per GitHub docs","else_action_actions_run_5: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0174","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_14: a runtime boolean that the agent can evaluate","if_action_actions_run_7: do the correct thing per GitHub docs","else_action_actions_run_6: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0175","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_15: a runtime boolean that the agent can evaluate","if_action_actions_run_8: do the correct thing per GitHub docs","else_action_actions_run_7: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0176","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_16: a runtime boolean that the agent can evaluate","if_action_actions_run_9: do the correct thing per GitHub docs","else_action_actions_run_8: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0177","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_17: a runtime boolean that the agent can evaluate","if_action_actions_run_10: do the correct thing per GitHub docs","else_action_actions_run_1: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0178","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_18: a runtime boolean that the agent can evaluate","if_action_actions_run_11: do the correct thing per GitHub docs","else_action_actions_run_2: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0179","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_19: a runtime boolean that the agent can evaluate","if_action_actions_run_12: do the correct thing per GitHub docs","else_action_actions_run_3: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0180","actions_run","Trigger actions_run #9: a specific actions_run event happens that needs policy lookup","condition_actions_run_20: a runtime boolean that the agent can evaluate","if_action_actions_run_13: do the correct thing per GitHub docs","else_action_actions_run_4: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0181","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_1: a runtime boolean that the agent can evaluate","if_action_actions_run_10: do the correct thing per GitHub docs","else_action_actions_run_1: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0182","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_2: a runtime boolean that the agent can evaluate","if_action_actions_run_11: do the correct thing per GitHub docs","else_action_actions_run_2: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0183","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_3: a runtime boolean that the agent can evaluate","if_action_actions_run_12: do the correct thing per GitHub docs","else_action_actions_run_3: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0184","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_4: a runtime boolean that the agent can evaluate","if_action_actions_run_13: do the correct thing per GitHub docs","else_action_actions_run_4: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0185","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_5: a runtime boolean that the agent can evaluate","if_action_actions_run_14: do the correct thing per GitHub docs","else_action_actions_run_5: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0186","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_6: a runtime boolean that the agent can evaluate","if_action_actions_run_15: do the correct thing per GitHub docs","else_action_actions_run_6: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0187","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_7: a runtime boolean that the agent can evaluate","if_action_actions_run_1: do the correct thing per GitHub docs","else_action_actions_run_7: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0188","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_8: a runtime boolean that the agent can evaluate","if_action_actions_run_2: do the correct thing per GitHub docs","else_action_actions_run_8: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0189","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_9: a runtime boolean that the agent can evaluate","if_action_actions_run_3: do the correct thing per GitHub docs","else_action_actions_run_1: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0190","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_10: a runtime boolean that the agent can evaluate","if_action_actions_run_4: do the correct thing per GitHub docs","else_action_actions_run_2: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0191","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_11: a runtime boolean that the agent can evaluate","if_action_actions_run_5: do the correct thing per GitHub docs","else_action_actions_run_3: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0192","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_12: a runtime boolean that the agent can evaluate","if_action_actions_run_6: do the correct thing per GitHub docs","else_action_actions_run_4: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0193","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_13: a runtime boolean that the agent can evaluate","if_action_actions_run_7: do the correct thing per GitHub docs","else_action_actions_run_5: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0194","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_14: a runtime boolean that the agent can evaluate","if_action_actions_run_8: do the correct thing per GitHub docs","else_action_actions_run_6: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0195","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_15: a runtime boolean that the agent can evaluate","if_action_actions_run_9: do the correct thing per GitHub docs","else_action_actions_run_7: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0196","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_16: a runtime boolean that the agent can evaluate","if_action_actions_run_10: do the correct thing per GitHub docs","else_action_actions_run_8: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0197","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_17: a runtime boolean that the agent can evaluate","if_action_actions_run_11: do the correct thing per GitHub docs","else_action_actions_run_1: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0198","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_18: a runtime boolean that the agent can evaluate","if_action_actions_run_12: do the correct thing per GitHub docs","else_action_actions_run_2: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0199","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_19: a runtime boolean that the agent can evaluate","if_action_actions_run_13: do the correct thing per GitHub docs","else_action_actions_run_3: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0200","actions_run","Trigger actions_run #10: a specific actions_run event happens that needs policy lookup","condition_actions_run_20: a runtime boolean that the agent can evaluate","if_action_actions_run_14: do the correct thing per GitHub docs","else_action_actions_run_4: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0201","actions_run","Trigger actions_run #11: a specific actions_run event happens that needs policy lookup","condition_actions_run_1: a runtime boolean that the agent can evaluate","if_action_actions_run_11: do the correct thing per GitHub docs","else_action_actions_run_1: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0202","actions_run","Trigger actions_run #11: a specific actions_run event happens that needs policy lookup","condition_actions_run_2: a runtime boolean that the agent can evaluate","if_action_actions_run_12: do the correct thing per GitHub docs","else_action_actions_run_2: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0203","actions_run","Trigger actions_run #11: a specific actions_run event happens that needs policy lookup","condition_actions_run_3: a runtime boolean that the agent can evaluate","if_action_actions_run_13: do the correct thing per GitHub docs","else_action_actions_run_3: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0204","actions_run","Trigger actions_run #11: a specific actions_run event happens that needs policy lookup","condition_actions_run_4: a runtime boolean that the agent can evaluate","if_action_actions_run_14: do the correct thing per GitHub docs","else_action_actions_run_4: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0205","actions_run","Trigger actions_run #11: a specific actions_run event happens that needs policy lookup","condition_actions_run_5: a runtime boolean that the agent can evaluate","if_action_actions_run_15: do the correct thing per GitHub docs","else_action_actions_run_5: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0206","actions_run","Trigger actions_run #11: a specific actions_run event happens that needs policy lookup","condition_actions_run_6: a runtime boolean that the agent can evaluate","if_action_actions_run_1: do the correct thing per GitHub docs","else_action_actions_run_6: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0207","actions_run","Trigger actions_run #11: a specific actions_run event happens that needs policy lookup","condition_actions_run_7: a runtime boolean that the agent can evaluate","if_action_actions_run_2: do the correct thing per GitHub docs","else_action_actions_run_7: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0208","actions_run","Trigger actions_run #11: a specific actions_run event happens that needs policy lookup","condition_actions_run_8: a runtime boolean that the agent can evaluate","if_action_actions_run_3: do the correct thing per GitHub docs","else_action_actions_run_8: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0209","actions_run","Trigger actions_run #11: a specific actions_run event happens that needs policy lookup","condition_actions_run_9: a runtime boolean that the agent can evaluate","if_action_actions_run_4: do the correct thing per GitHub docs","else_action_actions_run_1: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0210","actions_run","Trigger actions_run #11: a specific actions_run event happens that needs policy lookup","condition_actions_run_10: a runtime boolean that the agent can evaluate","if_action_actions_run_5: do the correct thing per GitHub docs","else_action_actions_run_2: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0211","actions_run","Trigger actions_run #11: a specific actions_run event happens that needs policy lookup","condition_actions_run_11: a runtime boolean that the agent can evaluate","if_action_actions_run_6: do the correct thing per GitHub docs","else_action_actions_run_3: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0212","actions_run","Trigger actions_run #11: a specific actions_run event happens that needs policy lookup","condition_actions_run_12: a runtime boolean that the agent can evaluate","if_action_actions_run_7: do the correct thing per GitHub docs","else_action_actions_run_4: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0213","actions_run","Trigger actions_run #11: a specific actions_run event happens that needs policy lookup","condition_actions_run_13: a runtime boolean that the agent can evaluate","if_action_actions_run_8: do the correct thing per GitHub docs","else_action_actions_run_5: page on-call or block + require human","high","docs.github.com/actions_run"
"GH-0214","actions_run","Trigger actions_run #11: a specific actions_run event happens that needs policy lookup","condition_actions_run_14: a runtime boolean that the agent can evaluate","if_action_actions_run_9: do the correct thing per GitHub docs","else_action_actions_run_6: page on-call or block + require human","high","docs.github.com/actions_run"
